"","pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
"6988",3.7,4.37325382232666,4.22050142288208,4.45987033843994,4.83725643157959,5.13753604888916,5.82715797424316,5.7564001083374,6.3015079498291,7.84794998168945,8.15789699554443
"6989",2.3,4.20115089416504,4.04872894287109,4.2072582244873,4.52905750274658,4.89370059967041,6.00096702575684,6.17682456970215,8.25995254516602,9.2257776260376,8.76189708709717
"6990",2.2,2.87632465362549,2.53386998176575,2.15309810638428,1.96637642383575,1.91176903247833,2.97654628753662,4.42113876342773,6.2834267616272,7.50993824005127,7.82901382446289
"6991",2.9,3.35082244873047,3.24177670478821,3.46399545669556,3.89191913604736,4.28126525878906,5.22257661819458,6.00109577178955,8.10262680053711,9.44395923614502,8.71822071075439
"6992",4.9,3.88761472702026,3.70759916305542,3.47824335098267,3.53993320465088,3.47783708572388,4.31847763061523,5.523024559021,7.16842365264893,8.45604038238525,8.55320167541504
"6993",4.4,5.88036155700684,5.70891380310059,5.26297569274902,4.96013593673706,4.0991735458374,3.52987766265869,4.1070408821106,6.14425897598267,7.35145664215088,8.06768035888672
"6994",4.1,4.8483452796936,4.60007190704346,4.12356472015381,3.9954252243042,3.25849008560181,2.65250396728516,3.13725423812866,5.90230798721313,7.02961158752441,7.53069305419922
"6995",3.6,4.69069194793701,4.62970972061157,4.70127201080322,5.08287239074707,5.08668518066406,4.89735126495361,3.99259090423584,5.55409622192383,7.21396160125732,7.79743766784668
"6996",4.1,4.1996750831604,4.08294773101807,3.89848232269287,4.16170835494995,4.2878360748291,5.2372465133667,5.38062477111816,6.42346954345703,7.82399749755859,8.799729347229
"6997",5.6,5.3593692779541,5.39648675918579,5.4189338684082,5.92182540893555,6.22911977767944,7.1127233505249,6.67569065093994,6.63354587554932,7.99044895172119,8.61036682128906
"6998",7.4,7.58262157440186,7.57254028320312,7.2927131652832,7.60461664199829,7.91518497467041,9.12186241149902,9.25611591339111,9.22249412536621,9.62624740600586,9.60964393615723
