"pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
18.5,13.6980258876372,13.6932976667585,13.6739817728598,13.6490767601212,13.5977326839199,13.4503762693372,13.299096347886,13.3362402116273,13.3433692602269,13.1594361791639
15.8,17.7296808323878,17.7252678803573,17.7078317136048,17.6866647696796,17.6472763313071,17.5639329156242,17.5434346667727,17.7531727410236,17.6491131381448,17.1330798262849
8.8,14.5588502996042,14.5535783962795,14.5318700595162,14.5035013762973,14.4438018590982,14.264143643059,14.062185338776,14.0625100905511,14.0867198467493,13.8929791419692
8.6,8.32256542104772,8.31651359332925,8.29270317898346,8.26403181692381,8.21149161779917,8.10686490040069,8.10243281376397,8.5360967607851,8.68034935991191,8.84619744370359
8.8,8.60122824996841,8.59501523793637,8.57106688375912,8.54337299099328,8.49657767365606,8.43443402180958,8.53034484267104,9.12725407496517,9.22244519061457,9.27058551628596
9.4,8.85687578655625,8.85077431188103,8.82771600587736,8.80213668914066,8.76284074620317,8.74442692438221,8.93529155002868,9.71464808376593,9.83124074248488,9.8872136144879
10.9,9.61339855559458,9.6075428980843,9.58457798463685,9.55709540242069,9.50732876100027,9.41297102164151,9.42425586263314,9.85898599750517,9.94950075051543,9.97024305623572
10.8,10.8936034947885,10.887964282486,10.8654514767519,10.837591812433,10.7839424138825,10.6566761399009,10.5859633973265,10.8519432217544,10.9137375441722,10.8620776242006
11.3,10.7219854469002,10.7163982154128,10.6947941265866,10.6696537820686,10.6266203041963,10.5649806807788,10.639613360566,11.1636699560378,11.2248227300458,11.1497949693851
11.1,11.2551784062962,11.2501004467482,11.2302055207236,11.2064432279228,11.1635755150493,11.0835857173081,11.0973253595188,11.4651837376533,11.495176563019,11.3744078119055
11.8,10.9191274313593,10.9139843639399,10.8937440612868,10.8693602302577,10.8246422377718,10.7353786058228,10.7309721853082,11.0768236780708,11.1200996330168,11.0249499681673
14.8,11.7709902086152,11.7661218263799,11.7468819558258,11.7235172905995,11.6800225097101,11.5880777852372,11.5670003257962,11.856287132364,11.8789494103453,11.7467939185331
19.5,14.0450281250087,14.0406395561393,14.0197352872075,13.9861710824763,13.8955914270235,13.4858076623076,12.7337299784052,11.6565238154153,11.5916220940186,11.3650363060817
4.5,18.0392553279951,18.0351631671479,18.0129829467518,17.9722483700697,17.84901159186,17.2202003720128,15.9657503244978,13.9415734082693,13.7768131917664,13.3415293283088
3.6,2.99440413960182,2.98860555197953,2.96134121397701,2.91824616688017,2.80372918242267,2.29553111501348,1.37897951458176,0.221097362653373,0.473812060826051,1.12560897021343
5,3.68193474246484,3.67634181312523,3.65038378652239,3.61000303448407,3.50437718945527,3.04412164987305,2.22288214401483,1.1089214122899,1.15812953249794,1.42178425474775
3.7,4.36754467923056,4.36218387514285,4.33637599545126,4.29441888821706,4.17983872717809,3.65428321017767,2.68029035116683,1.32893487629609,1.44577342397894,1.8095450392095
2.6,3.55702961120252,3.55140093989142,3.52414351910042,3.47952904449626,3.35692532845819,2.79059179865253,1.73583140404472,0.261206084292037,0.375565759442622,0.750780684012231
3.3,2.48660110897384,2.48077584476593,2.45210555303318,2.40431412052452,2.27077334234455,1.64226331969853,0.455526082284307,-1.22930042600078,-1.07001976700068,-0.552281759881357
2.3,3.12057333840451,3.11464154316266,3.08657244612956,3.04185917830013,2.92211642436276,2.38544292312209,1.40838955821841,0.0832733346983083,0.180149305751803,0.506583929113085
2.2,2.42228646713698,2.41639253156821,2.38993182225015,2.35052299169834,2.25217236917499,1.85027438309478,1.17443064669801,0.404430154669951,0.546186466302384,0.928567820413778
3.9,2.60031738693292,2.59393769629196,2.56554691654934,2.5237700262939,2.4209254531769,2.00882025569946,1.32831773925842,0.579642374600372,0.724610432682348,1.11811886501007
3.3,2.59657579264274,2.59285580420609,2.57242907349723,2.5344726031072,2.41863355880814,1.82275118173585,0.62830606796587,-1.26652897988288,-1.26994837767343,-1.09453623318406
1.9,2.04762143686791,2.04381294279671,2.02371470314035,1.98771567084092,1.88087909578409,1.3457334539916,0.291319997626734,-1.33050252382371,-1.2965862268841,-1.06057452724391
1.9,1.08855809758269,1.08459319004857,1.06483111725771,1.03143178458027,0.936960893342576,0.486384272658243,-0.37266730069723,-1.62686728243715,-1.55657579052889,-1.23697323791738
2.2,1.4072362381358,1.40305071136869,1.38357559816443,1.35318628035792,1.27346145688456,0.925063055914105,0.303324639883954,-0.511455662530931,-0.433796929003632,-0.144307745341391
2.4,1.60144983406992,1.59718040666694,1.57639558674106,1.54216948200546,1.44758705226533,1.00788010930007,0.184850222687542,-0.983698675967227,-0.91158567862255,-0.600092295705221
3.1,1.97114164896419,1.96678435230309,1.94631157219809,1.91397885732943,1.82812493170581,1.44731061558714,0.759729344569575,-0.157332990289713,-0.0781317691466479,0.205893991940803
3,2.88070632658892,2.87634635183709,2.85645311254747,2.82617965538829,2.74881616672865,2.42213037144558,1.85599101992541,1.15652022945248,1.23677308019245,1.49844029998293
2.9,2.86046370150513,2.85589837297593,2.83552058595637,2.80541003295179,2.73093259442594,2.43044189939088,1.93103198968731,1.37221433737407,1.47218456337023,1.77052672981556
2,2.65796685500829,2.65338505114609,2.63207558885943,2.59884301272254,2.5117134169548,2.13131187694686,1.45323628725835,0.570710208351738,0.659400681550431,0.972756998661578
2.1,1.78781924922455,1.78298863140696,1.76064821498451,1.72605430479777,1.63601539127133,1.2465668870732,0.55783259205664,-0.317221930105039,-0.199537954366189,0.192814301043246
2.5,1.92595204112103,1.92106559545294,1.89770897108886,1.86005340532675,1.75803457648685,1.29444053494165,0.441416787654985,-0.730984982906158,-0.628931215478701,-0.232122737571268
2.7,2.34849973496428,2.34418608008339,2.32299023564461,2.28772260234335,2.18933941996204,1.72716569891921,0.85569565891671,-0.386790220082402,-0.289598974288295,0.105379423221363
2.6,2.76160633397695,2.75737944553496,2.73730752390319,2.70519881856667,2.61886069141049,2.23005442253765,1.519840674061,0.562769573112951,0.665856771294045,1.04129789565904
2.2,3.01953397831563,3.01554102711246,2.99796916513148,2.97251534439356,2.9109988138591,2.67125900273691,2.28637596203962,1.90205076480715,2.02426536485619,2.38833502504494
2.5,2.87635431600367,2.87239091117771,2.85598977316519,2.83437846836917,2.78833195703977,2.64590925118096,2.47809711525953,2.48519537439741,2.62435877166984,2.99535301645371
4.7,3.19996504936,3.19556564172288,3.17723712518481,3.15281592006127,3.09992569369899,2.93049509579264,2.71863505610924,2.67312008979079,2.80685306437256,3.15790784266916
5.9,5.63552821076234,5.63125440427174,5.6144398772358,5.5941946975016,5.55710951987545,5.48348131821621,5.48152765483587,5.79423883474808,5.89848669138073,6.10436121312977
6.8,6.98329015191422,6.97845791270886,6.96083731775265,6.94283147484152,6.9209753640718,6.96553425937358,7.25017387807347,8.12504221382919,8.2547133492974,8.41978968573174
17.6,7.8639217848169,7.85866212472417,7.83974735268905,7.82107689314691,7.80109814737961,7.8737914139727,8.23752895143524,9.27570470877529,9.39157182744637,9.47664220319523
22.9,18.3700064673938,18.3649880025802,18.3452440859771,18.3214722960444,18.2779253026644,18.1913382951862,18.1875477201685,18.4725161796951,18.3592656067328,17.845827515044
31.6,22.6235884496237,22.6194081728927,22.6032559382489,22.5844896012447,22.5524882867179,22.5078840417684,22.5679027375441,22.9316356147903,22.8120114390997,22.1419114097392
37.4,30.7543685268536,30.7504519238056,30.7326381882603,30.7056426152408,30.6369691385862,30.3486969148107,29.8505109183586,29.1142143598669,28.7785288294196,27.6188436608648
28,35.4433372911678,35.4400087069393,35.4244439813503,35.4000083353566,35.3355160702327,35.0516094162059,34.5412127755264,33.7440532771725,33.3813367323286,32.0537459379756
30.4,25.809033034366,25.8035559095218,25.7782999754944,25.739338738654,25.6383364308634,25.2037723966229,24.4384597165209,23.4176298600009,23.3339443736687,22.8709857395347
21.8,27.7346089280528,27.7320404495148,27.7158249946389,27.682199147861,27.5717049925806,26.96551534391,25.7006075557929,23.4682052550058,23.1201230838705,22.2397350994455
21,19.2255949408915,19.2227752726673,19.2099173548114,19.1903642253868,19.1404304928379,18.9296861563869,18.5642068310825,18.0945937464309,18.077584170437,17.818929597026
15.4,19.5158424339426,19.512385901117,19.4943295470074,19.4623011241221,19.3679516604347,18.8982990656361,17.9741466339506,16.4763122767654,16.3237475002614,15.9143130035896
9,13.9627252588204,13.9593910298645,13.9434828836062,13.9178896307465,13.8486823093346,13.5347780310969,12.9576618436511,12.1753392763266,12.2694432100092,12.407123577635
11.3,8.65332907165641,8.64836913387498,8.62709306302069,8.59740789474349,8.52891652423785,8.28119712450177,7.91389197506283,7.62031525332885,7.76809734242693,8.10567222768231
25.7,11.2836811698515,11.2786395571101,11.2576388942956,11.2296616387558,11.1690646664248,10.9745800132331,10.7290411425586,10.6273132268687,10.688939835709,10.7204030093825
22.4,24.9795175336167,24.9753801410383,24.9556078280641,24.923737598397,24.8374035158328,24.4449490578807,23.7210052095943,22.6120634552501,22.3581694939045,21.5314762124603
28.3,20.9090151138591,20.9041057723838,20.8829614053085,20.8532848384277,20.784322553539,20.5323418967334,20.1561930180848,19.8380071876366,19.8432759618042,19.5229023454335
24.4,27.1560857320038,27.1512532591871,27.1288473561919,27.0940384800324,27.0031201777592,26.6077599965761,25.903071499873,24.8587427342653,24.5800316692273,23.6707965002482
13.4,22.0314298700861,22.0264750796339,22.0034040540411,21.9673728005991,21.8727728126882,21.4590748022432,20.7205840326636,19.7209467135733,19.66704499281,19.3286751602531
6.3,12.3864091502944,12.3816237889329,12.3621176897091,12.337063514749,12.2857232435507,12.1405787776991,11.9966275463166,12.0659006831706,12.1243635312757,12.1257725794397
6.5,6.19267558899065,6.18805050762351,6.16908258270164,6.14446109989894,6.09315541183484,5.94192739710268,5.77760586117127,5.82794302684859,6.00937210842122,6.42807258051268
8.4,6.77277809048259,6.76817930249212,6.74808560561396,6.71927345467756,6.65047120874338,6.3870095707754,5.9703874916674,5.55488210274468,5.68426163936907,6.03960662573842
10.8,8.8244035405162,8.82044989925947,8.80249794312473,8.77535177599097,8.70645086637786,8.41812005200905,7.92235001978451,7.33313683757684,7.44697902683487,7.71740667938465
9.6,11.3781659059491,11.3755592662855,11.3650495075934,11.3518083410528,11.3255175770988,11.2572244611756,11.2035011876948,11.2959122837903,11.3355152119197,11.293079005659
8.4,9.79416602566192,9.79054353534284,9.77623215654152,9.75886423638908,9.72657816263291,9.65878725625937,9.64526461483007,9.89164429791711,9.96926971613936,10.0070603638222
8.1,9.11529870456187,9.1110359798405,9.09667847984714,9.08495943442984,9.08278393773188,9.23078486779806,9.72479868063189,10.9151403855984,10.999535854822,10.9750753415261
13.7,8.52195339569598,8.51625350761996,8.49313421565669,8.46369578813941,8.40421406055807,8.2421578522351,8.09597020275196,8.24693643432004,8.36453216367866,8.56068587803325
19.3,14.1165416168497,14.110475770232,14.085238652685,14.0516858094496,13.9792440677453,13.748561184278,13.4618790497972,13.3450539137718,13.3415559468194,13.1782783632899
22.7,19.3237274561786,19.3174751969298,19.2914674673852,19.2569024359044,19.1823233780483,18.945305483875,18.6522996405752,18.5391602434063,18.5055561479651,18.155047606221
19.2,22.1646586742423,22.1582056370289,22.130376223974,22.0912373323209,22.000030076407,21.6648155733376,21.1591275868985,20.6616941315029,20.5739672922261,20.0787707901175
16.8,18.770050401054,18.7631040258854,18.7353370491393,18.7008953103247,18.6343083772038,18.4744952292056,18.3811345686899,18.695616565184,18.7397921650725,18.5289953551078
17.9,17.1567625578906,17.1497510279364,17.1245313984856,17.0996235569856,17.0728991313164,17.1689462232257,17.6504023307348,18.9833078630323,19.0321866981301,18.7679499313863
17.5,18.1027938495636,18.0950563475479,18.0645379305156,18.0276145334947,17.9593494797521,17.8186443126962,17.7970596222028,18.2794854241074,18.3286323917865,18.1463906798676
17.4,16.310494849911,16.3053160856526,16.2831812167373,16.2524684464803,16.182125171478,15.9310625551596,15.5647366578918,15.2423852461468,15.2212371471207,14.97564221979
20,16.5012737867631,16.4956898301237,16.471742750181,16.4383445924239,16.3613356031495,16.0832122443146,15.6715447864265,15.2992241304527,15.2976071265211,15.1149015774265
11.1,18.8643261034748,18.8586958236803,18.8339334978552,18.7980932935536,18.7115494007871,18.3744915989127,17.8322046194286,17.207706896731,17.1411300111318,16.790279338127
9.2,10.2550373852624,10.2483387579452,10.2222335959972,10.1913774167471,10.1368473693481,10.0443213458158,10.0926627568072,10.6895821025925,10.8804362038026,11.1053094672443
10.1,9.27818674566331,9.27064141533784,9.24062870718883,9.20373467765466,9.13350375725047,8.97277006592032,8.89813452111389,9.28003905598987,9.395444907396,9.53507847958256
7.8,10.0753215711611,10.0680986698085,10.0403534496645,10.0084961129096,9.95549592038407,9.89239480956256,10.0254993967287,10.7797211714265,10.9193015899482,11.0174829820634
7.5,7.73598906794993,7.72791631804977,7.695208416407,7.65364111869253,7.56991734173759,7.34373111971312,7.14432133258053,7.37848666216273,7.55577027895098,7.81628158929288
6.1,8.22787667857493,8.21984848127406,8.18939153266107,8.15532279831711,8.10192442525681,8.06691783651094,8.29399233532457,9.28908270590549,9.48598505746807,9.72487971719571
10,6.87422076539116,6.86580478266333,6.83533379325158,6.80473655514689,6.76979071277529,6.867024953146,7.40581264844432,8.99908332509769,9.22975571867119,9.48924613925134
10.9,10.7194295786177,10.7119119931936,10.6833840885198,10.6514539935631,10.6013367092393,10.5678070665999,10.7783928779041,11.6724825720896,11.7569904580768,11.7159047241614
9.9,11.1336621672728,11.1268257212515,11.1005770225341,11.0704684282688,11.0205003019156,10.9622741453714,11.0926984727461,11.8228136623186,11.9417386495785,11.9708957477059
12.9,10.0825513510156,10.0766563900139,10.0529949691831,10.0234241881699,9.96550600640805,9.82085582898537,9.72126745835516,9.96378758715303,10.0569493999991,10.1411929956425
13,12.949264033872,12.9457357391965,12.9314636905386,12.9133777209652,12.8771163598001,12.7802687009328,12.6968878661595,12.7670493972535,12.737578209387,12.5314267850186
13.5,12.8958671727958,12.8935013173165,12.8848995854078,12.8761728873597,12.8658384197158,12.8899810003567,13.0343580060078,13.4499225247832,13.4386179387535,13.2302003428399
6.7,13.1233776877344,13.1212557663123,13.1112617812561,13.0954313403444,13.0532699255724,12.865503028404,12.5248580757125,12.0326018067044,11.9654680841186,11.7243473132526
12.3,6.64681584215065,6.64367080361771,6.63127950499101,6.61631917910934,6.58877390777225,6.53300708864575,6.52842504029334,6.78223360363177,6.93630861454598,7.23877080979881
14.3,12.9700860282064,12.9662558383717,12.9511639897514,12.9329382107339,12.899346034398,12.8307130020603,12.8209085837797,13.0194682005758,12.9597653774251,12.6938887131497
11.2,14.1202620172611,14.1160813723228,14.0992921505271,14.0782909351205,14.0370997658359,13.9338874811935,13.8622898807816,14.02952844816,14.0560729752337,13.886487621735
18.1,11.6342168157532,11.6277806777308,11.6031416087225,11.5750507999353,11.5290534117406,11.4808503461182,11.618310725279,12.3308961696554,12.4446419073927,12.4597737248833
